RSI5,RSI30,CCI,GRID_SIZE,GRID_DISTANCE,PROFIT_TARGET,OFFSET,Trades,ProfitNet,ActualCash
50,55,-150,30,0.08,0.004,0.0001,1,-13.0798,9986.92
45,40,100,15,0.08,0.006,0.001,4,24.7267,10024.73
45,40,-100,20,0.08,0.006,0.0001,5,27.5102,10027.51
40,45,-200,25,0.08,0.004,0.0005,4,0.7401,10000.74
45,45,100,10,0.08,0.004,0.0001,4,-3.1014,9996.9
50,45,-50,15,0.08,0.004,0.0005,4,-1.0012,9999.0
40,45,-50,10,0.08,0.006,0.0005,4,11.3926,10011.39
50,55,-50,30,0.08,0.004,0.001,1,-14.2699,9985.73
50,55,-150,30,0.08,0.002,0.0001,6,-0.7207,9999.28
50,45,50,15,0.08,0.006,0.0001,4,6.2585,10006.26
40,40,50,10,0.08,0.006,0.001,4,37.09,10037.09
40,45,-200,25,0.08,0.008,0.0005,4,21.3786,10021.38
45,50,-150,15,0.08,0.006,0.001,1,-25.5825,9974.42
45,40,0,10,0.08,0.008,0.001,4,53.2044,10053.2
40,45,-50,20,0.08,0.004,0.0005,4,-0.7509,9999.25
50,45,100,15,0.08,0.008,0.001,1,-41.7422,9958.26
45,60,100,15,0.08,0.002,0.0005,5,-21.8944,9978.11
45,50,-50,20,0.08,0.004,0.001,1,-19.1869,9980.81
45,60,-200,10,0.08,0.008,0.0005,4,53.4466,10053.45
50,45,50,10,0.08,0.008,0.0001,1,-64.3571,9935.64
50,55,-200,25,0.08,0.006,0.001,4,2.2529,10002.25
45,55,50,20,0.08,0.002,0.0001,6,-15.3529,9984.65
40,55,0,25,0.08,0.006,0.0001,1,-35.7078,9964.29
45,45,-150,30,0.08,0.004,0.001,5,5.8575,10005.86
45,60,-150,30,0.08,0.006,0.001,1,-12.7912,9987.21
45,60,50,20,0.08,0.004,0.0001,5,-10.2963,9989.7
50,55,-100,25,0.08,0.006,0.001,1,-17.1239,9982.88
40,45,-150,20,0.08,0.002,0.001,5,6.6238,10006.62
50,60,-50,10,0.08,0.008,0.0001,1,-43.6712,9956.33
40,50,-200,10,0.08,0.006,0.0005,4,4.3452,10004.35
45,45,0,30,0.08,0.004,0.001,6,6.3448,10006.34
40,45,0,20,0.08,0.006,0.0001,4,4.6939,10004.69
45,60,50,30,0.08,0.004,0.001,5,-7.9617,9992.04
40,55,-100,20,0.08,0.008,0.0001,1,-19.7825,9980.22
40,40,50,15,0.08,0.006,0.001,4,24.7267,10024.73
40,60,50,30,0.08,0.002,0.0005,6,-11.0036,9989.0
50,50,0,10,0.08,0.004,0.001,1,-38.3737,9961.63
45,55,-50,30,0.08,0.008,0.001,1,-14.2699,9985.73
50,40,-150,20,0.08,0.008,0.0001,4,5.165,10005.17
50,60,-200,30,0.08,0.002,0.0005,6,3.5419,10003.54
40,55,-200,25,0.08,0.004,0.0005,4,0.7401,10000.74
45,50,-200,25,0.08,0.004,0.001,5,6.593,10006.59
45,50,-150,30,0.08,0.006,0.0001,1,-13.0798,9986.92
50,50,-100,15,0.08,0.004,0.0001,1,-26.1595,9973.84
45,50,-50,30,0.08,0.004,0.001,1,-12.7912,9987.21
45,50,100,30,0.08,0.002,0.0001,4,-9.206,9990.79
45,45,0,10,0.08,0.008,0.001,1,-62.6133,9937.39
40,45,-200,10,0.08,0.006,0.001,4,6.3494,10006.35
45,45,-50,25,0.08,0.004,0.001,6,7.6138,10007.61
40,45,-150,30,0.08,0.008,0.001,1,-21.3851,9978.61
50,60,100,20,0.08,0.002,0.001,5,-17.1487,9982.85
40,45,50,30,0.08,0.006,0.0001,4,3.1293,10003.13
50,40,100,10,0.08,0.008,0.0005,4,5.1057,10005.11
45,50,-50,25,0.08,0.008,0.0005,1,-15.5419,9984.46
45,40,-50,25,0.08,0.008,0.001,4,21.2817,10021.28
40,60,100,20,0.08,0.002,0.0001,5,-18.9651,9981.03
40,50,100,20,0.08,0.006,0.0005,2,-15.7931,9984.21
50,50,-50,20,0.08,0.008,0.0005,1,-19.4274,9980.57
40,45,0,10,0.08,0.006,0.0005,4,11.3926,10011.39
40,50,50,15,0.08,0.006,0.0001,2,-13.834,9986.17
45,45,50,25,0.08,0.008,0.0001,1,-25.7428,9974.26
50,45,-150,15,0.08,0.004,0.0001,5,4.4044,10004.4
45,50,0,20,0.08,0.006,0.0001,1,-19.6196,9980.38
40,50,-50,25,0.08,0.002,0.0001,5,-4.1504,9995.85
50,55,0,10,0.08,0.004,0.0001,2,-38.1603,9961.84
45,45,-200,15,0.08,0.004,0.0005,4,1.2335,10001.23
50,55,-50,15,0.08,0.004,0.0001,1,-29.1142,9970.89
45,50,-100,20,0.08,0.002,0.0005,2,-16.362,9983.64
45,45,-100,30,0.08,0.002,0.001,7,4.5288,10004.53
40,50,-50,20,0.08,0.002,0.001,6,-3.6317,9996.37
50,40,-150,30,0.08,0.004,0.0005,5,11.1259,10011.13
50,55,-50,30,0.08,0.006,0.001,1,-14.2699,9985.73
45,55,-150,30,0.08,0.002,0.0001,6,-0.7207,9999.28
45,60,100,20,0.08,0.002,0.0005,5,-16.4208,9983.58
50,45,-150,20,0.08,0.002,0.0005,6,5.9517,10005.95
40,40,-100,20,0.08,0.004,0.001,4,15.6484,10015.65
45,50,-200,20,0.08,0.006,0.0001,4,7.2827,10007.28
50,45,100,30,0.08,0.006,0.0001,4,3.1293,10003.13
40,55,-50,25,0.08,0.002,0.0001,1,-15.826,9984.17
40,60,-150,15,0.08,0.002,0.001,5,-4.1414,9995.86
45,45,0,25,0.08,0.004,0.0001,4,-1.2406,9998.76
45,60,-50,15,0.08,0.008,0.001,1,-28.5398,9971.46
40,55,50,15,0.08,0.002,0.0001,6,-16.4503,9983.55
40,60,-100,30,0.08,0.006,0.0005,1,-13.0602,9986.94
40,50,0,25,0.08,0.008,0.0005,1,-15.194,9984.81
40,55,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
40,45,-50,20,0.08,0.006,0.001,4,6.6077,10006.61
50,50,-200,15,0.08,0.002,0.001,6,8.6261,10008.63
40,45,100,30,0.08,0.002,0.0001,8,4.9735,10004.97
50,60,-50,30,0.08,0.006,0.0001,1,-14.5571,9985.44
50,40,-50,25,0.08,0.004,0.001,4,12.5187,10012.52
50,40,-150,30,0.08,0.004,0.001,4,10.2424,10010.24
40,40,50,10,0.08,0.008,0.0001,4,2.3033,10002.3
45,45,-50,30,0.08,0.008,0.0005,1,-21.1942,9978.81
50,55,100,20,0.08,0.008,0.001,4,-32.5342,9967.47
45,50,-100,20,0.08,0.002,0.001,8,0.9719,10000.97
40,55,-200,10,0.08,0.004,0.0001,4,2.7433,10002.74
40,55,-150,10,0.08,0.008,0.0001,1,-38.3697,9961.63
40,55,-50,25,0.08,0.004,0.001,1,-15.4799,9984.52
40,55,-150,25,0.08,0.002,0.0001,6,-0.5075,9999.49
45,55,-50,25,0.08,0.008,0.0001,1,-17.4685,9982.53
50,50,-150,30,0.08,0.004,0.001,1,-12.7912,9987.21
50,45,-50,20,0.08,0.002,0.0005,8,6.4625,10006.46
45,50,-200,25,0.08,0.006,0.001,4,2.5397,10002.54
40,60,0,20,0.08,0.002,0.0005,2,-22.6052,9977.39
45,55,0,25,0.08,0.002,0.001,2,-16.0438,9983.96
50,60,-200,15,0.08,0.004,0.001,5,12.4914,10012.49
50,45,-200,30,0.08,0.002,0.0005,6,3.5419,10003.54
40,60,-50,30,0.08,0.006,0.001,1,-12.8999,9987.1
50,40,-100,30,0.08,0.006,0.0001,5,18.3401,10018.34
50,55,-100,30,0.08,0.006,0.001,1,-14.2699,9985.73
45,45,-200,15,0.08,0.004,0.0001,4,1.8289,10001.83
45,60,-150,10,0.08,0.002,0.001,5,-6.548,9993.45
40,55,50,20,0.08,0.004,0.001,3,-20.0719,9979.93
45,50,-150,15,0.08,0.002,0.0005,6,-3.4592,9996.54
45,55,0,10,0.08,0.008,0.0001,1,-92.6923,9907.31
50,45,-200,20,0.08,0.008,0.0001,4,25.5125,10025.51
50,55,100,30,0.08,0.006,0.0005,5,-4.8549,9995.15
45,50,-50,10,0.08,0.006,0.001,1,-38.3737,9961.63
50,60,-150,15,0.08,0.002,0.001,5,-4.3653,9995.63
50,40,-100,10,0.08,0.002,0.0001,6,28.114,10028.11
45,55,-150,10,0.08,0.008,0.0001,1,-39.2393,9960.76
40,55,-150,10,0.08,0.006,0.0005,1,-37.9849,9962.02
40,55,100,15,0.08,0.004,0.0001,5,-12.6414,9987.36
50,55,-100,25,0.08,0.008,0.0001,1,-17.4685,9982.53
50,50,50,10,0.08,0.008,0.001,2,-18.9374,9981.06
40,45,-200,10,0.08,0.006,0.0005,4,4.3452,10004.35
45,60,-100,25,0.08,0.002,0.0001,1,-17.4685,9982.53
45,50,-150,25,0.08,0.004,0.0005,1,-15.5419,9984.46
50,50,50,25,0.08,0.006,0.0001,2,-8.6482,9991.35
50,40,-200,20,0.08,0.002,0.001,5,8.7851,10008.79
40,50,-50,10,0.08,0.002,0.0005,5,-8.7231,9991.28
45,40,-50,30,0.08,0.006,0.0005,5,13.9633,10013.96
50,60,0,15,0.08,0.006,0.0001,1,-62.5829,9937.42
40,55,-200,30,0.08,0.004,0.001,5,6.624,10006.62
45,40,-100,15,0.08,0.002,0.001,5,18.979,10018.98
45,55,50,15,0.08,0.006,0.001,3,-23.8438,9976.16
50,40,-200,10,0.08,0.004,0.001,4,25.0206,10025.02
50,55,-50,30,0.08,0.002,0.001,1,-14.2699,9985.73
45,55,-50,25,0.08,0.006,0.0005,1,-17.3154,9982.68
50,60,50,15,0.08,0.002,0.0005,7,-17.7558,9982.24
40,60,-100,15,0.08,0.006,0.0001,1,-26.3766,9973.62
45,55,50,20,0.08,0.008,0.001,3,-10.8247,9989.18
45,45,50,25,0.08,0.006,0.0005,4,4.557,10004.56
40,40,-50,25,0.08,0.002,0.001,5,10.6896,10010.69
50,45,50,25,0.08,0.006,0.0001,4,3.7551,10003.76
40,45,-200,15,0.08,0.004,0.0005,4,1.2335,10001.23
45,50,50,10,0.08,0.006,0.0005,2,-32.4561,9967.54
45,60,50,20,0.08,0.006,0.001,4,-34.9189,9965.08
50,60,-50,30,0.08,0.002,0.001,1,-14.2699,9985.73
40,60,0,10,0.08,0.008,0.001,1,-87.5481,9912.45
45,50,-50,25,0.08,0.006,0.0005,1,-15.5419,9984.46
50,45,-100,20,0.08,0.004,0.0001,6,4.3331,10004.33
45,50,-100,10,0.08,0.008,0.001,1,-38.3737,9961.63
40,60,-100,25,0.08,0.004,0.0001,1,-15.826,9984.17
40,40,-50,30,0.08,0.002,0.001,5,8.908,10008.91
45,45,-150,20,0.08,0.006,0.0001,5,5.7852,10005.79
50,45,50,25,0.08,0.004,0.001,6,7.6138,10007.61
45,45,-50,25,0.08,0.008,0.0005,1,-25.433,9974.57
40,50,50,30,0.08,0.006,0.001,2,-10.2003,9989.8
40,50,0,25,0.08,0.008,0.001,1,-15.0014,9985.0
50,55,50,15,0.08,0.002,0.001,7,-14.0734,9985.93
50,60,100,15,0.08,0.008,0.0001,2,-89.6214,9910.38
45,60,-150,20,0.08,0.006,0.0001,1,-19.6196,9980.38
40,50,0,30,0.08,0.006,0.001,1,-12.5011,9987.5
50,40,50,30,0.08,0.002,0.0005,6,9.9064,10009.91
45,55,50,15,0.08,0.002,0.001,4,-25.6527,9974.35
40,40,-200,25,0.08,0.006,0.0005,5,13.2326,10013.23
40,45,-50,30,0.08,0.002,0.0005,8,4.2759,10004.28
40,40,-100,20,0.08,0.008,0.001,4,26.6022,10026.6
50,45,-200,30,0.08,0.008,0.0005,4,17.8155,10017.82
40,60,-150,20,0.08,0.002,0.001,5,-3.1061,9996.89
40,50,100,20,0.08,0.002,0.0001,9,1.8235,10001.82
50,40,-100,10,0.08,0.004,0.0001,5,30.9969,10031.0
45,55,-150,25,0.08,0.008,0.001,1,-15.3495,9984.65
40,50,-150,10,0.08,0.008,0.0005,1,-37.9849,9962.02
50,50,0,25,0.08,0.002,0.0005,3,-12.4266,9987.57
40,60,0,20,0.08,0.002,0.001,2,-22.1161,9977.88
45,40,100,10,0.08,0.006,0.0005,5,41.89,10041.89
40,50,-100,25,0.08,0.002,0.001,7,-0.3433,9999.66
40,40,100,20,0.08,0.006,0.0005,5,20.945,10020.95
40,60,0,20,0.08,0.008,0.0001,1,-44.6347,9955.37
50,60,0,25,0.08,0.006,0.0005,1,-37.2446,9962.76
45,55,100,20,0.08,0.002,0.0001,5,-17.1248,9982.88
40,45,-150,20,0.08,0.008,0.0005,1,-32.5618,9967.44
50,45,-100,15,0.08,0.002,0.001,8,10.5033,10010.5
45,60,50,15,0.08,0.002,0.001,6,-18.3984,9981.6
50,40,-50,10,0.08,0.008,0.001,4,53.2044,10053.2
40,40,-100,15,0.08,0.002,0.001,5,17.816,10017.82
50,40,-200,15,0.08,0.008,0.0001,4,19.1206,10019.12
40,60,50,10,0.08,0.002,0.0005,6,-33.0109,9966.99
40,50,50,25,0.08,0.002,0.0001,9,1.3229,10001.32
45,40,0,25,0.08,0.008,0.0005,4,2.0423,10002.04
50,45,-150,25,0.08,0.002,0.0005,6,4.7614,10004.76
40,40,-200,15,0.08,0.002,0.0001,5,9.1068,10009.11
45,45,100,10,0.08,0.008,0.0005,1,-63.5825,9936.42
40,60,0,30,0.08,0.002,0.001,2,-14.744,9985.26
45,55,-200,30,0.08,0.004,0.0005,4,0.6167,10000.62
40,55,0,20,0.08,0.008,0.0005,1,-44.2524,9955.75
50,50,100,25,0.08,0.008,0.0005,2,-8.1715,9991.83
50,40,-150,20,0.08,0.004,0.0005,5,16.6889,10016.69
45,50,-200,15,0.08,0.002,0.001,6,9.0236,10009.02
40,45,-100,15,0.08,0.002,0.001,7,9.3735,10009.37
50,45,0,25,0.08,0.004,0.0005,4,-0.6007,9999.4
50,40,0,15,0.08,0.004,0.001,4,20.8646,10020.86
50,45,-200,25,0.08,0.002,0.0001,5,2.2313,10002.23
50,40,100,15,0.08,0.002,0.0001,6,18.7426,10018.74
50,55,-150,15,0.08,0.006,0.001,1,-25.5825,9974.42
50,60,100,10,0.08,0.004,0.0005,5,-19.8783,9980.12
45,60,-150,10,0.08,0.008,0.001,1,-38.3737,9961.63
40,40,50,30,0.08,0.006,0.001,4,12.3633,10012.36
45,50,-50,30,0.08,0.002,0.0005,2,-10.981,9989.02
45,50,-150,30,0.08,0.008,0.0005,1,-12.9516,9987.05
40,60,100,25,0.08,0.002,0.0005,5,-14.8297,9985.17
40,40,-100,15,0.08,0.002,0.0005,6,18.8065,10018.81
45,45,100,25,0.08,0.008,0.0001,1,-25.7428,9974.26
40,45,-100,15,0.08,0.002,0.0005,7,9.9425,10009.94
45,45,50,10,0.08,0.004,0.0005,4,-1.5018,9998.5
40,60,0,30,0.08,0.006,0.0005,1,-29.5016,9970.5
40,50,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
50,50,-100,10,0.08,0.004,0.001,1,-38.3737,9961.63
50,55,-50,15,0.08,0.006,0.0005,1,-28.859,9971.14
50,55,50,10,0.08,0.002,0.0001,7,-27.3917,9972.61
50,50,-200,10,0.08,0.002,0.0005,6,10.6256,10010.63
50,50,-150,20,0.08,0.004,0.001,1,-19.1869,9980.81
50,50,-200,30,0.08,0.004,0.0001,4,0.6756,10000.68
50,55,-200,10,0.08,0.006,0.0005,4,4.5782,10004.58
45,60,-100,15,0.08,0.006,0.001,1,-28.5398,9971.46
40,55,-50,30,0.08,0.004,0.001,1,-12.8999,9987.1
40,50,0,20,0.08,0.002,0.0001,5,-6.5135,9993.49
40,45,-150,25,0.08,0.002,0.0001,6,6.9597,10006.96
45,55,100,20,0.08,0.004,0.001,3,-18.0165,9981.98
40,40,50,10,0.08,0.002,0.001,5,26.724,10026.72
50,50,-150,10,0.08,0.002,0.001,5,-6.548,9993.45
40,55,100,20,0.08,0.006,0.0005,4,-30.8124,9969.19
40,40,50,30,0.08,0.008,0.0005,4,1.7019,10001.7
50,55,50,25,0.08,0.004,0.001,5,-8.8283,9991.17
40,40,50,25,0.08,0.006,0.0005,5,16.756,10016.76
45,45,-150,10,0.08,0.004,0.001,5,17.5726,10017.57
45,45,-200,15,0.08,0.006,0.001,4,4.2329,10004.23
50,55,0,10,0.08,0.002,0.0005,2,-41.0899,9958.91
45,50,50,15,0.08,0.008,0.0005,2,-13.6191,9986.38
45,60,-150,25,0.08,0.002,0.001,5,-2.6192,9997.38
40,60,100,20,0.08,0.008,0.001,3,-30.9021,9969.1
40,40,0,30,0.08,0.008,0.001,4,17.7348,10017.73
50,55,0,20,0.08,0.006,0.0001,1,-46.3461,9953.65
45,40,0,10,0.08,0.004,0.0001,5,30.9969,10031.0
45,45,100,25,0.08,0.006,0.001,4,5.2862,10005.29
50,40,0,25,0.08,0.004,0.001,4,12.5187,10012.52
50,50,-150,25,0.08,0.006,0.0001,1,-15.6957,9984.3
50,45,-100,30,0.08,0.006,0.001,6,5.9962,10006.0
40,50,-100,30,0.08,0.008,0.001,1,-12.5011,9987.5
45,50,-150,15,0.08,0.002,0.001,5,-4.3653,9995.63
45,55,-50,25,0.08,0.004,0.0001,1,-17.4685,9982.53
45,50,50,25,0.08,0.002,0.0001,4,-11.0472,9988.95
50,45,-200,25,0.08,0.006,0.001,4,2.2529,10002.25
45,50,-50,25,0.08,0.008,0.001,1,-15.3495,9984.65
45,45,0,15,0.08,0.004,0.001,6,12.6897,10012.69
40,55,0,20,0.08,0.006,0.0001,1,-44.6347,9955.37
45,60,0,25,0.08,0.006,0.001,1,-36.8629,9963.14
45,60,0,30,0.08,0.006,0.0005,1,-31.0372,9968.96
50,45,50,20,0.08,0.004,0.001,6,9.5173,10009.52
50,40,-200,30,0.08,0.004,0.001,4,8.3402,10008.34
45,40,-150,20,0.08,0.002,0.0001,5,12.9621,10012.96
40,45,0,15,0.08,0.004,0.0005,4,-1.0012,9999.0
45,55,-150,30,0.08,0.008,0.0001,1,-13.0798,9986.92
50,50,-200,30,0.08,0.002,0.001,6,4.3131,10004.31
50,45,-50,15,0.08,0.004,0.001,6,12.6897,10012.69
40,55,-50,25,0.08,0.002,0.001,6,-2.7703,9997.23
45,40,50,10,0.08,0.006,0.0001,5,55.0203,10055.02
45,45,-150,30,0.08,0.004,0.0001,5,2.2022,10002.2
50,55,100,30,0.08,0.008,0.0005,4,-21.6108,9978.39
40,45,-50,30,0.08,0.006,0.0005,4,3.7975,10003.8
45,45,-100,25,0.08,0.008,0.0005,1,-25.433,9974.57
45,40,50,15,0.08,0.008,0.0001,4,1.5356,10001.54
45,40,100,30,0.08,0.002,0.001,5,9.4895,10009.49
50,55,-50,10,0.08,0.006,0.0005,1,-43.2885,9956.71
45,55,-100,10,0.08,0.008,0.0005,1,-43.2885,9956.71
40,55,-150,25,0.08,0.008,0.0001,1,-15.3479,9984.65
45,55,0,25,0.08,0.002,0.0001,2,-16.7494,9983.25
45,45,50,30,0.08,0.008,0.001,1,-20.8711,9979.13
45,55,50,10,0.08,0.002,0.001,4,-38.479,9961.52
50,60,-200,15,0.08,0.002,0.0005,6,7.0837,10007.08
45,45,100,10,0.08,0.006,0.001,4,13.2154,10013.22
45,55,-50,15,0.08,0.008,0.001,1,-28.5398,9971.46
50,55,-100,30,0.08,0.006,0.0005,1,-14.4295,9985.57
40,45,-200,30,0.08,0.002,0.0005,6,4.8698,10004.87
50,50,0,25,0.08,0.008,0.001,1,-15.3495,9984.65
45,50,100,20,0.08,0.004,0.0001,2,-16.6216,9983.38
45,50,-200,25,0.08,0.002,0.0001,5,2.2313,10002.23
50,40,-200,10,0.08,0.004,0.0001,5,23.5653,10023.57
50,60,0,20,0.08,0.006,0.0005,1,-46.5558,9953.44
50,45,0,20,0.08,0.002,0.0001,8,7.9758,10007.98
40,50,50,20,0.08,0.004,0.001,2,-16.5398,9983.46
50,50,-100,30,0.08,0.008,0.0001,1,-13.0798,9986.92
40,40,0,25,0.08,0.008,0.0001,4,0.9213,10000.92
50,50,-150,25,0.08,0.008,0.0001,1,-15.6957,9984.3
40,45,-100,10,0.08,0.008,0.0005,1,-63.5825,9936.42
40,60,0,15,0.08,0.002,0.0005,2,-30.1403,9969.86
45,50,-150,10,0.08,0.002,0.0001,6,-2.1621,9997.84
45,50,-200,20,0.08,0.002,0.001,6,6.7677,10006.77
45,50,-50,15,0.08,0.004,0.0005,1,-25.9032,9974.1
40,40,0,20,0.08,0.002,0.0005,6,14.1049,10014.1
40,50,100,30,0.08,0.006,0.001,2,-10.2003,9989.8
45,55,50,20,0.08,0.002,0.0005,6,-14.7233,9985.28
45,50,-150,25,0.08,0.002,0.001,5,-2.6192,9997.38
45,50,-150,25,0.08,0.008,0.001,1,-15.3495,9984.65
50,40,-50,10,0.08,0.002,0.001,5,28.4685,10028.47
40,45,-50,20,0.08,0.004,0.001,6,9.5173,10009.52
50,40,50,10,0.08,0.002,0.0005,6,29.7193,10029.72
50,40,-100,15,0.08,0.004,0.001,4,20.8646,10020.86
45,50,-150,10,0.08,0.006,0.0001,1,-39.2393,9960.76
45,50,50,15,0.08,0.006,0.001,2,-20.9809,9979.02
45,45,-200,30,0.08,0.006,0.0005,4,1.4484,10001.45
45,40,-50,10,0.08,0.004,0.0001,5,30.9969,10031.0
50,55,100,10,0.08,0.006,0.0005,5,-14.5648,9985.44
50,50,-100,25,0.08,0.006,0.0001,1,-15.6957,9984.3
40,40,-50,20,0.08,0.006,0.001,4,18.545,10018.55
40,55,0,20,0.08,0.002,0.0001,2,-18.2682,9981.73
45,60,50,10,0.08,0.006,0.001,4,-69.8379,9930.16
50,40,-200,25,0.08,0.004,0.001,4,10.0083,10010.01
45,50,-50,30,0.08,0.002,0.001,6,-1.6919,9998.31
40,50,-100,10,0.08,0.004,0.0005,1,-37.9849,9962.02
45,40,-200,25,0.08,0.006,0.001,4,11.3109,10011.31
45,40,-200,20,0.08,0.006,0.001,4,14.1386,10014.14
45,55,0,30,0.08,0.006,0.0005,2,-12.4584,9987.54
40,60,-150,15,0.08,0.004,0.001,1,-25.0023,9975.0
45,40,-50,30,0.08,0.008,0.001,4,17.7348,10017.73
45,60,0,10,0.08,0.004,0.0001,2,-39.4034,9960.6
40,55,100,15,0.08,0.006,0.0005,4,-41.0833,9958.92
40,50,-100,25,0.08,0.006,0.001,1,-15.0014,9985.0
50,45,50,30,0.08,0.002,0.001,9,4.5628,10004.56
50,50,50,20,0.08,0.002,0.001,5,-11.2277,9988.77
45,55,50,25,0.08,0.006,0.0005,5,-7.4262,9992.57
40,55,-100,20,0.08,0.008,0.0005,1,-19.5903,9980.41
45,55,0,25,0.08,0.008,0.0005,1,-36.7716,9963.23
40,45,0,30,0.08,0.008,0.001,1,-20.8711,9979.13
45,45,-150,25,0.08,0.002,0.001,5,3.9432,10003.94
45,45,50,20,0.08,0.002,0.001,8,5.7599,10005.76
40,45,-150,30,0.08,0.004,0.0001,5,2.2513,10002.25
45,40,0,25,0.08,0.002,0.001,5,11.3874,10011.39
50,60,-200,25,0.08,0.002,0.0001,5,2.2313,10002.23
40,55,-200,20,0.08,0.006,0.0001,4,7.2827,10007.28
40,55,-100,25,0.08,0.008,0.0005,1,-15.6722,9984.33
45,50,-200,15,0.08,0.008,0.0001,4,34.0166,10034.02
45,60,100,20,0.08,0.004,0.0001,5,-9.1311,9990.87
50,55,0,20,0.08,0.004,0.0005,2,-19.6444,9980.36
50,50,-100,30,0.08,0.006,0.0005,1,-12.9516,9987.05
40,55,100,20,0.08,0.002,0.001,3,-21.1755,9978.82
40,50,0,30,0.08,0.008,0.0001,1,-12.7899,9987.21
50,55,50,30,0.08,0.008,0.001,4,-18.289,9981.71
50,45,-200,30,0.08,0.004,0.0005,4,1.2095,10001.21
50,45,-50,10,0.08,0.002,0.0001,8,15.9515,10015.95
50,50,50,30,0.08,0.006,0.001,2,-10.4904,9989.51
45,50,-150,15,0.08,0.008,0.0005,1,-25.9032,9974.1
50,55,-100,10,0.08,0.002,0.001,1,-42.8097,9957.19
40,50,-50,25,0.08,0.006,0.0005,1,-15.194,9984.81
40,45,0,25,0.08,0.008,0.0005,1,-25.433,9974.57
50,45,0,15,0.08,0.002,0.0001,8,10.6344,10010.63
50,55,0,25,0.08,0.004,0.001,2,-15.5933,9984.41
50,50,-50,30,0.08,0.008,0.001,1,-12.7912,9987.21
50,50,50,25,0.08,0.002,0.0005,5,-9.6607,9990.34
50,40,50,30,0.08,0.008,0.001,4,17.7348,10017.73
45,50,100,30,0.08,0.006,0.0001,2,-7.2069,9992.79
40,45,-50,10,0.08,0.004,0.0005,4,-1.5018,9998.5
40,50,-50,10,0.08,0.006,0.0001,1,-38.3697,9961.63
45,45,-150,15,0.08,0.004,0.001,5,11.7151,10011.72
50,45,-200,20,0.08,0.008,0.001,4,27.3344,10027.33
50,55,-50,10,0.08,0.004,0.0005,1,-43.2885,9956.71
50,55,-100,20,0.08,0.008,0.0005,1,-21.6443,9978.36
50,40,-200,25,0.08,0.002,0.001,5,7.0281,10007.03
45,45,50,10,0.08,0.002,0.001,8,11.5197,10011.52
50,60,-50,20,0.08,0.004,0.0001,1,-21.8356,9978.16
40,55,-50,30,0.08,0.002,0.001,6,-2.3085,9997.69
40,50,-50,25,0.08,0.002,0.0005,5,-3.4892,9996.51
45,55,-50,10,0.08,0.004,0.0005,1,-43.2885,9956.71
50,40,50,25,0.08,0.006,0.0001,5,22.0081,10022.01
40,45,-200,20,0.08,0.008,0.0001,4,25.5125,10025.51
40,50,-100,30,0.08,0.008,0.0001,1,-12.7899,9987.21
50,40,-200,25,0.08,0.006,0.001,4,11.024,10011.02
50,60,-100,20,0.08,0.008,0.001,1,-21.4048,9978.6
50,50,100,25,0.08,0.004,0.0001,2,-13.2973,9986.7
50,60,-150,25,0.08,0.004,0.0005,1,-15.5419,9984.46
40,55,-150,10,0.08,0.006,0.0001,1,-38.3697,9961.63
45,45,-100,10,0.08,0.004,0.0001,6,8.4368,10008.44
40,60,-100,25,0.08,0.008,0.001,1,-15.4799,9984.52
45,45,50,15,0.08,0.002,0.001,8,7.6798,10007.68
50,40,-200,30,0.08,0.002,0.001,5,5.8568,10005.86
45,40,-50,25,0.08,0.008,0.0005,4,2.0423,10002.04
50,55,-200,10,0.08,0.004,0.001,5,18.7371,10018.74
40,60,100,15,0.08,0.002,0.0001,5,-25.2868,9974.71
40,55,50,30,0.08,0.002,0.0001,6,-8.2251,9991.77
50,50,-200,10,0.08,0.008,0.0005,4,53.4466,10053.45
40,50,-50,10,0.08,0.004,0.001,1,-37.5034,9962.5
50,45,-200,25,0.08,0.004,0.0005,4,1.4514,10001.45
50,40,100,20,0.08,0.006,0.0001,5,27.5102,10027.51
45,60,50,25,0.08,0.002,0.0005,6,-11.5584,9988.44
40,55,-100,10,0.08,0.002,0.0005,6,-3.1419,9996.86
50,45,100,20,0.08,0.002,0.0005,8,6.4625,10006.46
40,55,-100,15,0.08,0.008,0.0005,1,-26.1204,9973.88
45,45,0,10,0.08,0.004,0.001,6,19.0345,10019.03
40,40,50,25,0.08,0.002,0.0005,6,11.2839,10011.28
40,40,-50,30,0.08,0.004,0.0005,5,10.6163,10010.62
50,50,0,30,0.08,0.004,0.0005,1,-12.9516,9987.05
50,45,-100,10,0.08,0.008,0.0001,1,-64.3571,9935.64
45,40,-150,10,0.08,0.006,0.001,4,35.366,10035.37
40,60,-200,25,0.08,0.008,0.0005,4,21.3786,10021.38
50,60,100,20,0.08,0.006,0.0001,3,-35.3677,9964.63
40,40,0,10,0.08,0.006,0.001,4,37.09,10037.09
45,60,0,30,0.08,0.008,0.001,1,-30.7191,9969.28
45,40,0,20,0.08,0.006,0.001,4,18.545,10018.55
50,50,-200,20,0.08,0.002,0.0001,5,2.7892,10002.79
45,60,-100,30,0.08,0.006,0.001,1,-14.2699,9985.73
