[2025-05-13 19:37:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:37:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:37:08] PID 14 | 201.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:37:08] PID 15 | 188.42 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:38:08] 📊 Всего Python-памяти: 1561.07 MB
[2025-05-13 19:38:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:38:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:38:08] PID 8 | 189.56 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:38:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:38:08] PID 10 | 179.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:38:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:38:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:38:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:38:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:38:08] PID 15 | 188.42 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:39:08] 📊 Всего Python-памяти: 1565.13 MB
[2025-05-13 19:39:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:39:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:39:08] PID 8 | 189.65 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:39:08] PID 9 | 197.57 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:39:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:39:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:39:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:39:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:39:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:39:08] PID 15 | 188.42 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:40:08] 📊 Всего Python-памяти: 1563.12 MB
[2025-05-13 19:40:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:40:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:40:08] PID 8 | 189.56 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:40:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:40:08] PID 10 | 179.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:40:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:40:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:40:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:40:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:40:08] PID 15 | 190.48 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:41:08] 📊 Всего Python-памяти: 1567.77 MB
[2025-05-13 19:41:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:41:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:41:08] PID 8 | 189.66 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:41:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:41:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:41:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:41:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:41:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:41:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:41:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:42:08] 📊 Всего Python-памяти: 1567.68 MB
[2025-05-13 19:42:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:42:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:42:08] PID 8 | 189.56 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:42:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:42:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:42:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:42:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:42:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:42:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:42:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:43:08] 📊 Всего Python-памяти: 1567.77 MB
[2025-05-13 19:43:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:43:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:43:08] PID 8 | 189.66 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:43:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:43:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:43:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:43:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:43:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:43:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:43:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:44:08] 📊 Всего Python-памяти: 1567.68 MB
[2025-05-13 19:44:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:44:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:44:08] PID 8 | 189.56 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:44:08] PID 9 | 197.58 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:44:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:44:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:44:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:44:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:44:08] PID 14 | 199.23 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:44:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:45:08] 📊 Всего Python-памяти: 1568.01 MB
[2025-05-13 19:45:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:45:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:45:08] PID 8 | 189.66 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:45:08] PID 9 | 197.59 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:45:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:45:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:45:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:45:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:45:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:45:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:46:08] 📊 Всего Python-памяти: 1567.93 MB
[2025-05-13 19:46:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:46:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:46:08] PID 8 | 189.56 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:46:08] PID 9 | 197.61 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:46:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:46:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:46:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:46:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:46:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:46:08] PID 15 | 191.04 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:47:08] 📊 Всего Python-памяти: 1567.52 MB
[2025-05-13 19:47:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:47:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:47:08] PID 8 | 189.66 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:47:08] PID 9 | 197.61 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:47:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:47:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:47:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:47:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:47:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:47:08] PID 15 | 190.54 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:48:08] 📊 Всего Python-памяти: 1568.84 MB
[2025-05-13 19:48:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:48:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:48:08] PID 8 | 189.58 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:48:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:48:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:48:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:48:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:48:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:48:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:48:08] PID 15 | 190.54 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:49:08] 📊 Всего Python-памяти: 1568.39 MB
[2025-05-13 19:49:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:49:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:49:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:49:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:49:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:49:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:49:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:49:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:49:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:49:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:50:08] 📊 Всего Python-памяти: 1568.29 MB
[2025-05-13 19:50:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:50:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:50:08] PID 8 | 189.58 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:50:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:50:08] PID 10 | 183.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:50:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:50:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:50:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:50:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:50:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:51:08] 📊 Всего Python-памяти: 1570.39 MB
[2025-05-13 19:51:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:51:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:51:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:51:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:51:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:51:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:51:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:51:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:51:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:51:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:52:08] 📊 Всего Python-памяти: 1570.30 MB
[2025-05-13 19:52:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:52:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:52:08] PID 8 | 189.58 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:52:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:52:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:52:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:52:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:52:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:52:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:52:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:53:08] 📊 Всего Python-памяти: 1570.38 MB
[2025-05-13 19:53:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:53:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:53:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:53:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:53:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:53:08] PID 11 | 195.78 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:53:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:53:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:53:08] PID 14 | 199.46 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:53:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:54:08] 📊 Всего Python-памяти: 1570.31 MB
[2025-05-13 19:54:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:54:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:54:08] PID 8 | 189.59 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:54:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:54:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:54:08] PID 11 | 195.78 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:54:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:54:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:54:08] PID 14 | 199.48 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:54:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:55:08] 📊 Всего Python-памяти: 1570.42 MB
[2025-05-13 19:55:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:55:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:55:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:55:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:55:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:55:08] PID 11 | 195.79 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:55:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:55:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:55:08] PID 14 | 199.48 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:55:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:56:08] 📊 Всего Python-памяти: 1570.33 MB
[2025-05-13 19:56:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:56:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:56:08] PID 8 | 189.59 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:56:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:56:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:56:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:56:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:56:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:56:08] PID 14 | 199.48 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:56:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:57:08] 📊 Всего Python-памяти: 1570.67 MB
[2025-05-13 19:57:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:57:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:57:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:57:08] PID 9 | 199.00 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:57:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:57:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:57:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:57:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:57:08] PID 14 | 199.72 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:57:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:58:08] 📊 Всего Python-памяти: 1570.57 MB
[2025-05-13 19:58:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:58:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:58:08] PID 8 | 189.59 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:58:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:58:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 19:58:08] PID 11 | 195.80 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:58:08] PID 12 | 196.09 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:58:08] PID 13 | 191.21 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:58:08] PID 14 | 199.72 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 19:58:08] PID 15 | 190.00 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 19:59:08] 📊 Всего Python-памяти: 1570.66 MB
[2025-05-13 19:59:08] PID 1 | 12.56 MB | python run_strategies.py
[2025-05-13 19:59:08] PID 7 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 19:59:08] PID 8 | 189.68 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 19:59:08] PID 9 | 198.99 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 19:59:08] PID 10 | 185.04 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
